,text,favorite_count,retweet_count,created_at
224,@euromaidanpress europe already at war with russia. full scale war soon.,0,0,2023-01-07 11:02:00+00:00
225,"@phagafaga "" in eastern europe, countries like belarus, bulgaria, estonia, latvia, russia, and ukraine experienced strong state atheism policies.[34] ""
",0,0,2023-01-07 11:01:55+00:00
226,"@richardgarriott 
with inversion of hypersonic missile carriers are just sitting ducks
this is not 1945",0,0,2023-01-07 11:01:15+00:00
227,"@vamelina the further from ukraine one is, the less one will get your point. i am pretty sure that if one say russia in south america, vodka, balalaika or dostoievsky would pop up. germans were hated after ww2 in most of europe. not anymore. time &amp; distance play their role. good luck!",0,0,2023-01-07 11:01:11+00:00
228,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 11:01:03+00:00
229,# russian state group has kept sufficient deliveries to europe to ensure bumper profit this year 🍊🍇🍓🍬🍫🍿🍩🍪🍒🍈🥑🍳🥚🍤🍒🍊🍯🍞🥐🥖🥞🍯🍞🥐🥖🍎🍐🍊🥫🍳🥚🍋us and european allies are preparing aggressive economic and financial sanctions against russia,0,0,2023-01-07 11:00:44+00:00
230,@drhanspeter1 @lupuldac1 @islamicworldupd hans… dr? russia does not have the capacity or ambition to do a ”ghengis khan” accross europe. only way for conflict is escalation from nato and nato’s whole existance depends on creating new wars so they can get funding and exapand. latest expansion was to russias doorstep dr.,0,0,2023-01-07 11:00:41+00:00
231,rt @hrw: threats to european civil society organizations don't just come from repressive governments like in russia or turkey. they now als…,0,26,2023-01-07 11:00:29+00:00
232,"""in a ukraine workshop, the quest to build the perfect grenade"" by by thomas gibbons-neff and natalia yermak via nyt new york times ",0,0,2023-01-07 10:59:45+00:00
233,🇳🇿pedophiles in new zealand @jacindaardern @nzparliament #newzealand #childtrafficking #pedos #nzpol #humanrights #news #america #australia #ukraine #russia #germany #europe #usa #child #groomer #crimesagainsthumanity #jacindaardern #judgement ,0,0,2023-01-07 10:59:41+00:00
234,"# with us interest rate rises set to continue, investors may be sitting on their hands into 2023 🥐🥖🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌russia switches off europe’s main gas pipeline until sanctions are lifted",0,0,2023-01-07 10:59:39+00:00
235,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 10:59:32+00:00
236,"""in a ukraine workshop, the quest to build the perfect grenade"" by by thomas gibbons-neff and natalia yermak via nyt new york times ",0,0,2023-01-07 10:59:10+00:00
237,# emergency energy package to be funded by borrowing despite high inflation will the invasion of ukraine and europe’s decision to seek alternative supplies shrink russia’s global power irreparably?,0,0,2023-01-07 10:59:05+00:00
238,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 10:58:56+00:00
239,# sterling faces further pressure as market worries mount over rising uk imbalances 🥐🥖🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒🍈🥑europe battles to secure steel following russia’s invasion of ukraine,0,0,2023-01-07 10:58:47+00:00
240,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 10:58:05+00:00
241,"# or, at least not in the us, argues goldman sachs 🍬🍫🍿🍩🍪🍒🍈🥑🍳🥚🍤🍒🍊🍯🍞🥐🥖🥞🍯🍞🥐russia cuts gas deliveries to europe via nord stream 1",0,0,2023-01-07 10:57:16+00:00
242,"# consolidation offers few benefits to clients, partners or employees, says jay horgen freeport terminal closed for at least three weeks as europe seeks to cut dependency on russia",0,0,2023-01-07 10:57:14+00:00
243,"europa vil bli fattig og gå i oppløsning!:
tehran is unwilling to allow europe any inv opp in iran compared to the huge deals sgn w friendly nations such as china and russia.
eu is continuing to learn brutal lessons in what the consequences are for being a vassal state of us.",1,0,2023-01-07 10:56:33+00:00
244,"# clean fuel investors will favour biden plan unless brussels improves incentives, fortescue chief claims 🍇🍓🍐🥨🍎🍳🥚🥨🥩🍖🍗🍍🍑🥓🥙🍑🍳🥚🍤🍖🍗🍊🍇🍓🍬🍫🍿🍩🍪🍒🍈🥑🍳🥚australia’s top lng group says unable to plug gap if russia cuts off europe",0,0,2023-01-07 10:56:21+00:00
245,"in a ukraine workshop, the quest to build the perfect grenade  #news",0,0,2023-01-07 10:56:02+00:00
246,"""in a ukraine workshop, the quest to build the perfect grenade"" by by thomas gibbons-neff and natalia yermak via nyt  ",0,0,2023-01-07 10:55:58+00:00
247,"rt @jmglachant: 260gw wind to come in north sea?

by @theeconomist

1.
would help europe meet ambitious climate goals &amp; rebalance energy so…",0,4,2023-01-07 10:55:54+00:00
248,rt @kcinor: @sandie31815899 @nicher66 @roylovesamerica @catwomanvonni @gigi69030829 @dbbtom @sandragray9 @anymonkey70 @gillren96 @fallingtr…,0,1,2023-01-07 10:55:39+00:00
249,"""in a ukraine workshop, the quest to build the perfect grenade"" by by thomas gibbons-neff and natalia yermak via nyt new york times ",0,0,2023-01-07 10:55:36+00:00
250,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 10:55:30+00:00
251,"rt @mandarsawant184: interesting to check history in the context of the russia ukraine war.

continental europe and england (and later us a…",0,5,2023-01-07 10:55:20+00:00
252,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 10:55:14+00:00
253,rt @business: europe has a massive gas field that could alleviate the russia-related energy shortfall. the netherlands says it’s off limits.,0,892,2023-01-07 10:55:10+00:00
254,# emergency proposals come in response to russia using energy as weapon and aim to soften soaring energy costs 🍑🍳🥚🍤🍖🍗🍊🍇🍓🍬🍫🍿🍩🍪🍒🍈🥑🍳🥚🍤🍒🍊🍯🍞🥐🥖🥞🍯🍞🥐🥖🍎🍐🍊🥫europe must end its russian energy habit,0,0,2023-01-07 10:55:02+00:00
255,"@cirnosad i think they will try to attack even melitopol.  but i don't think there was a tactical retreat like in kherson.  even if afu brings new reserves trained in europe, i don't think russia will allow ukraine to get close to melitopol (or znpp)  but time will tell. glad you're back",3,0,2023-01-07 10:54:40+00:00
256,# doubts remain about the outlook for ecommerce 🍑🍳🥚🍤🍖🍗🍊🍇🍓🍬🍫🍿🍩🍪🍒🍈🥑🍳🥚🍤🍒🍊🍯🍞🥐🥖will the invasion of ukraine and europe’s decision to seek alternative supplies shrink russia’s global power irreparably?,0,0,2023-01-07 10:54:36+00:00
257,"@dim0kq it can be different if the west agrees to give modern tanks ad planes to ukraine.

if not, ukraine's neighbours must unite and start producing weapons of their own and send it to ukraine.

there can't be an endless war in the center of europe with russia getting more aggressive.",5,0,2023-01-07 10:54:34+00:00
258,# prospect of even stronger dollar means investors are being let out not a moment too soon 🥐🥖🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒🍈🥑europe battles to secure steel following russia’s invasion of ukraine,0,0,2023-01-07 10:54:33+00:00
259,rt @imatviyishyn: the prosecutor’s department has already opened 154 cases of conflict-related sexual violence but the real number is “much…,0,18,2023-01-07 10:54:25+00:00
260,# chenieres lng turbines will no longer be exempt from regulations on airborne carcinogens. 🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒🍈🥑russia shuts down nord stream gas pipeline to europe,0,0,2023-01-07 10:54:05+00:00
261,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 10:53:38+00:00
262,rt @enyinnayaibeka: have you ask why eastern europe like russia/ukraine etc celebrate their christmas on 7th january while western europe c…,0,1,2023-01-07 10:53:29+00:00
263,# by working through imperfect emissions and environmental information the industry is finding solutions 🥐🥖🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌how russia’s war in ukraine upended the breadbasket of europe,0,0,2023-01-07 10:53:20+00:00
264,rt @rocklineadv: dictator trudeau sits down as crowd goes crazy #canada #trudeau #ottawa #brussels #europe #russia  ,0,1,2023-01-07 10:53:15+00:00
265,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 10:53:12+00:00
266,"rt @kittykatyorks: just a thought. the last war in europe was within the old yugoslavia, now it’s ukraine/russia. during the war in yugosla…",0,3,2023-01-07 10:53:04+00:00
267,"@usambkyiv after all this is a war to weaken russia at all costs,and usa will be the winner,not europe or democracy..nobody talks about negotiations,war is good business.",0,0,2023-01-07 10:52:53+00:00
268,"📊 equity valuations don’t yet reflect the 💥📉 damage ahead.

🌍 global growth slowed 🐌 through 2022. - us, china, europe, and asia

🇷🇺🇺🇦 russia/ukraine war: continues/ end game?/ energy crisis.

🌎 global de-dollarization drive escalates.",0,0,2023-01-07 10:52:41+00:00
269,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 10:52:04+00:00
270,# emergency proposals come in response to russia using energy as weapon and aim to soften soaring energy costs russia’s war in ukraine could force rethink of plans to end production at europe’s largest gasfield despite its link to earth tremors,0,0,2023-01-07 10:51:44+00:00
271,# ethereums switch to a greener system is seen by crypto enthusiasts as a long-awaited chance to prove critics wrong 🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒freeport terminal closed for at least three weeks as europe seeks to cut dependency on russia,0,0,2023-01-07 10:51:17+00:00
272,# fuel returns to levels reached before shale drilling boom as lng exports head to europe plan comes as russia’s putin warns of reduced supplies to the continent,0,0,2023-01-07 10:50:44+00:00
273,rt @jacklosh: interesting take on russia's tunnel-visioned assault on bakhmut - that prigozhin wants his wagner group to seize nearby salt…,0,24,2023-01-07 10:50:41+00:00
274,# laying wager on rise in ether price becomes one of most crowded trades in crypto history 🥐🥖🥞🍯🍞🥐🥖🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕europe can help ukraine by ending russia’s energy stranglehold,0,0,2023-01-07 10:50:40+00:00
275,"ukraine says fighting continued friday, despite russian ceasefire ",0,0,2023-01-07 10:50:08+00:00
276,"in a ukraine workshop, the quest to build the perfect grenade ",0,0,2023-01-07 10:49:53+00:00
277,rt @imatviyishyn: the prosecutor’s department has already opened 154 cases of conflict-related sexual violence but the real number is “much…,0,18,2023-01-07 10:49:26+00:00
278,rt @bbcworld: ukraine and russia blame each other as president putin's truce falters ,0,33,2023-01-07 10:48:25+00:00
279,"@fab87f russia is going to take down the entire ds world bank debt slave system, they control much of europe and that is about to change as the awakening progresses. time to turn off the fake news and follow the real information, not spun establishment lies, the msm will fall too, intime",0,0,2023-01-07 10:48:15+00:00
280,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 10:48:09+00:00
281,"ukraine says fighting continued friday, despite russian ceasefire ",0,0,2023-01-07 10:47:03+00:00
282,rt @stratcomcentre: how does russia lie in your country? check out russian propaganda messages in europe: ,0,151,2023-01-07 10:46:41+00:00
283,"in a ukraine workshop, the quest to build the perfect grenade  ",0,0,2023-01-07 10:46:12+00:00
284,@ro8s @phillipspobrien really? i thought this war was about the defence of the ukraine. even if russia is defeated it remains as a significant power to the east of europe. i dread to think what ‘sorting out’ means and what it’s consequences could be.,0,0,2023-01-07 10:45:55+00:00
285,rt @imatviyishyn: the prosecutor’s department has already opened 154 cases of conflict-related sexual violence but the real number is “much…,0,18,2023-01-07 10:45:13+00:00
286,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 10:44:58+00:00
287,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 10:44:54+00:00
288,# treasury select committee to raise issues with financial regulator after data obtained by the ft cast fresh light on internal struggles criticism follows news of edf plant’s closure and risk of russia halting gas shipments to europe,0,0,2023-01-07 10:44:36+00:00
289,"'sean foo' (65.8k subscribers):

massive escalation - this economic apocalypse won’t end.



#russia #ukraine #economics #economic #meltdown #bearmarket #marketcollapse #inflation #recession #stagflation #usa #europe #eu #uk #disaster #deindistrialisation",0,0,2023-01-07 10:44:36+00:00
290,rt @ivanastradner: the website is down. i spoke with @foxnews about #anonymous and their russian and serbian operation that has been going…,0,6,2023-01-07 10:44:26+00:00
291,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 10:44:22+00:00
292,# fuel returns to levels reached before shale drilling boom as lng exports head to europe 🍳🥚🍤🍒🍊🍯🍞🥐🥖🥞🍯🍞🥐🥖🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚russia’s waning reliance on london markets reduces bite of uk sanctions,0,0,2023-01-07 10:44:03+00:00
293,# partner chris dixon hits out at dominance of companies that the venture capital firm played a prominent role in creating 🥐🥖🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒🍈🥑europe battles to secure steel following russia’s invasion of ukraine,0,0,2023-01-07 10:43:57+00:00
294,# sec investigation sparks questions about how banks monitor communications in an era of disappearing messages 🍇🍓🍐🥨🍎🍳🥚🥨🥩🍖🍗🍍🍑🥓🥙🍑🍳🥚🍤🍖🍗🍊🍇🍓🍬🍫🍿🍩🍪🍒🍈🥑russia indefinitely suspends nord stream pipeline to europe,0,0,2023-01-07 10:43:40+00:00
295,@gsoctakes every coutry between germany and russia and nothern europe is white as snow. 🙃,1,0,2023-01-07 10:43:39+00:00
296,@maileprmedia @jackalski @elonmusk @richardgarriott other option ukraine surrenders and becomes a vassal state to russia who then move on to subjugate all the former soviet states until they are big enough again to attack europe and the united states ..,0,0,2023-01-07 10:43:27+00:00
297,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 10:43:05+00:00
298,rt @hrw: threats to european civil society organizations don't just come from repressive governments like in russia or turkey. they now als…,0,26,2023-01-07 10:42:53+00:00
299,# blacklisting companies over values-driven investing appears largely symbolic 🍇🍓🍐🥨🍎🍳🥚🥨🥩🍖🍗🍍🍑🥓🥙🍑🍳🥚🍤🍖🍗🍊🍇🍓🍬🍫🍿🍩🍪🍒🍈🥑🍳🥚australia’s top lng group says unable to plug gap if russia cuts off europe,0,0,2023-01-07 10:42:51+00:00
300,have you ask why eastern europe like russia/ukraine etc celebrate their christmas on 7th january while western europe celebrates their own on 25th december. if una jesus really born on 25th december while eastern europe christians celebrate on different date. #dadanwammiri,4,1,2023-01-07 10:41:19+00:00
301,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 10:41:09+00:00
302,# russian state group has kept sufficient deliveries to europe to ensure bumper profit this year 🍞🥐🥖🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳mongolia says russia-china gas pipeline will break ground in 2024,0,0,2023-01-07 10:41:05+00:00
303,"rt @socdoneleft: why does this matter?

the wagner group was co-founded by yevgeny prigozhin, a close friend of putin.

the gru (think: rus…",0,1,2023-01-07 10:40:42+00:00
304,"rt @euromaidanpress: us to start training ukrainians on patriot missile system later this month, training to take several months

",0,37,2023-01-07 10:40:40+00:00
305,"@ukrainene @clashreport you americans want the russia-ukraine war to continue, let me sell weapons and make all of europe an american colony, you don't care about peace🤮",0,0,2023-01-07 10:38:51+00:00
306,"@newvoiceukraine we the people of europe, the us and other countries (most of us) want to see that paveway! because we don't just want ukraine to achieve freedom and liberty to get free from russia's tight stranglehold but we also see the danger for the world if putin wins this war!",0,0,2023-01-07 10:38:31+00:00
307,"rt @jsrailton: new: #russia-tied #coldriver hacking group targeted 🇺🇸us #nuclear scientists.

cold river also recently targeted ngos invest…",0,44,2023-01-07 10:38:16+00:00
308,"""in a ukraine workshop, the quest to build the perfect grenade"" by thomas gibbons-neff and natalia yermak | nyt #world  ",0,0,2023-01-07 10:38:13+00:00
309,"rt @pierrecrom: #kherson this morning, artillery fights resumed as residents attend the orthodox christmas mass in the basement of a cathed…",0,3,2023-01-07 10:37:58+00:00
310,# russian state group has kept sufficient deliveries to europe to ensure bumper profit this year 🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒🍈move comes amid concerns that supply from russia to europe could be disrupted,0,0,2023-01-07 10:37:43+00:00
311,"russia is showing in many ways that it will not back down in its military might. only a fool would ignore this russian advance. the us has wasted billions of dollars, and europe has wasted billions of euros without success. but it has made no difference in ukraine. but why . ..? ",0,0,2023-01-07 10:37:17+00:00
312,rt @hrw: threats to european civil society organizations don't just come from repressive governments like in russia or turkey. they now als…,0,26,2023-01-07 10:37:02+00:00
313,# joint venture between tianqi and igo steps up production of battery-grade fuel for electric vehicle market 🍗🍊🍇🍓🍬🍫🍿🍩🍪🍒🍈🥑🍳🥚🍤🍒🍊🍯🍞🥐🥖🥞🍯🍞russia’s gas squeeze: a moment of truth for europe,0,0,2023-01-07 10:36:38+00:00
314,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 10:36:24+00:00
315,"putin wasted his leverage over europe, which no longer relies on russia for gas, german minister says  via @yahoo",0,0,2023-01-07 10:36:20+00:00
316,russia's war in ukraine =&gt; ,0,0,2023-01-07 10:36:11+00:00
317,# by working through imperfect emissions and environmental information the industry is finding solutions 🥐🥖🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒🍈🥑europe battles to secure steel following russia’s invasion of ukraine,0,0,2023-01-07 10:36:09+00:00
318,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 10:36:08+00:00
319,"rt @kittykatyorks: just a thought. the last war in europe was within the old yugoslavia, now it’s ukraine/russia. during the war in yugosla…",0,3,2023-01-07 10:35:21+00:00
320,"rt @kittykatyorks: just a thought. the last war in europe was within the old yugoslavia, now it’s ukraine/russia. during the war in yugosla…",0,3,2023-01-07 10:35:20+00:00
321,rt @kanthan2030: asia replaces europe as russia’s main customer. what’s the point of all this drama other than to reshuffle the sellers and…,0,23,2023-01-07 10:34:26+00:00
322,"rt @reallorispencer: insane in the ukraine: 

#ukraine must seize europe’s biggest nuclear power plant back from #russia by force as effort…",0,7,2023-01-07 10:33:53+00:00
323,"rt @jmglachant: 260gw wind to come in north sea?

by @theeconomist

1.
would help europe meet ambitious climate goals &amp; rebalance energy so…",0,4,2023-01-07 10:33:39+00:00
324,"rt @reutersfarge: the long awaited un telecoms report shows russia destroyed and seized network in #ukraine, switched dialing codes https:/…",0,2,2023-01-07 10:33:39+00:00
325,"rt @jmglachant: 260gw wind to come in north sea?

by @theeconomist

1.
would help europe meet ambitious climate goals &amp; rebalance energy so…",0,4,2023-01-07 10:33:16+00:00
326,"@repjeffries what progress? war? gas heating prices in ca suddenly tripled over what was already suddenly doubled.  now paying 5 x higher gas rates than in nov. why? bc us is selling gas to europe bc we forced them to cut off gas w russia. plus, biden destroyed our energy self-sufficiency.",0,0,2023-01-07 10:33:09+00:00
327,"#defenseandmilitaryforces #russianinvasionofukraine2022 in a ukraine workshop, the quest to build the perfect grenade - the new york times ",0,0,2023-01-07 10:33:06+00:00
328,"""in a ukraine workshop, the quest to build the perfect grenade"" by by thomas gibbons-neff and natalia yermak via nyt new york times ",0,0,2023-01-07 10:32:37+00:00
329,"""in a ukraine workshop, the quest to build the perfect grenade"" by by thomas gibbons-neff and natalia yermak via nyt new york times ",0,0,2023-01-07 10:32:35+00:00
330,# customs data suggest demand from beijing and new delhi is largely offsetting loss of sales to europe 🌽🍌🍉🍒🍈🥑🍇🍓🍐🥨🍎🍳🥚🥨🥩🍖🍗🍍🍑🥓🥙🍑🍳🥚🍤🍖🍗🍊🍇🍓🍬🍫🍿banks seek clarity to avoid ‘over-compliance’ with eu sanctions on russia,0,0,2023-01-07 10:32:01+00:00
331,# fuel returns to levels reached before shale drilling boom as lng exports head to europe 🍎🍐🍊🥫🍳🥚🍋🍌🍉🥦🍎🍍🍑🍇🍓🍅🥕🌽🍳🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒🍈🥑🍇shell starts talks over ‘nightmare’ russia exit,0,0,2023-01-07 10:32:00+00:00
332,"cnn: putin avoids russia blame game -- for now -- after ukraine attack.


via @googlenews",0,0,2023-01-07 10:31:31+00:00
333,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 10:30:52+00:00
334,"the long awaited un telecoms report shows russia destroyed and seized network in #ukraine, switched dialing codes  #itu",0,2,2023-01-07 10:30:52+00:00
335,"rt @andriypzag: whoever tells us to “trade territories for peace” should not only remember that appeasing never helps, but also that their…",0,34,2023-01-07 10:30:44+00:00
336,rt @kimiversenshow: the gas heating prices in california have suddenly tripled over what was already suddenly doubled. meaning we are now p…,0,812,2023-01-07 10:30:38+00:00
337,"""in a ukraine workshop, the quest to build the perfect grenade"" by by thomas gibbons-neff and natalia yermak via nyt new york times ",0,0,2023-01-07 10:30:29+00:00
338,rt @stefan_laurell: tell me you're loosing a war without telling me you're loosing a war. time for all free nations in europe to end this.…,0,4,2023-01-07 10:30:21+00:00
339,"#winterreading recommendations from @egmontinstitute staff
#bernardsiman
lough, john. “germany’s russia problem- the struggle for balance in europe”, manchester university press, 2021
",1,0,2023-01-07 10:30:00+00:00
340,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 10:29:55+00:00
341,"@defenceu …stuck in saint petersburg
when i saw it was time for a change
murdered democracy and its ministers
russia screamed in vain

i rode a tank
had a general rank
ukrainian invasion raged
and russian bodies stank…",0,0,2023-01-07 10:29:54+00:00
342,rt @thesiriusreport: tehran is seemingly unwilling to allow europe any investment opportunities in iran compared to the huge deals signed w…,0,162,2023-01-07 10:29:25+00:00
343,"rt @timand2037: after 8 years of this in donbass, #russia intervened. valentina popova lost a leg and arm to shelling. “we used to dance, s…",0,85,2023-01-07 10:29:22+00:00
344,"rt @euromaidanpress: us to start training ukrainians on patriot missile system later this month, training to take several months

",0,37,2023-01-07 10:29:04+00:00
345,"@n_roettgen this regime 
1.sends drones to russia for killing ukrainian kids
2. kills its own people
3. kills syrian people causes huge migration to europe
4.tries to blockade hormoz strait causes oil price increase
5. trys to make terrorist acts in europe,(albani)
ans many other thing 1/2",0,0,2023-01-07 10:29:01+00:00
346,"@nytimes good,
if russia comes futher into east europe it will come to the states.",0,0,2023-01-07 10:28:59+00:00
347,rt @imatviyishyn: the prosecutor’s department has already opened 154 cases of conflict-related sexual violence but the real number is “much…,0,18,2023-01-07 10:28:55+00:00
348,"rt @tmkrtchyan: first @cnn, then @bbc started to inform about the blockade of #artsakh/ #nagornokarabakh by #azerbaijan. it's clear that az…",0,14,2023-01-07 10:28:48+00:00
349,"rt @euromaidanpress: us to start training ukrainians on patriot missile system later this month, training to take several months

",0,37,2023-01-07 10:28:47+00:00
350,"rt @reallorispencer: insane in the ukraine: 

#ukraine must seize europe’s biggest nuclear power plant back from #russia by force as effort…",0,7,2023-01-07 10:28:39+00:00
351,"rt @euromaidanpress: us to start training ukrainians on patriot missile system later this month, training to take several months

",0,37,2023-01-07 10:28:32+00:00
352,# joint venture between tianqi and igo steps up production of battery-grade fuel for electric vehicle market criticism follows news of edf plant’s closure and risk of russia halting gas shipments to europe,0,0,2023-01-07 10:28:19+00:00
353,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 10:28:14+00:00
354,rt @hrw: threats to european civil society organizations don't just come from repressive governments like in russia or turkey. they now als…,0,26,2023-01-07 10:28:04+00:00
355,# richard buxton pessimistic that a tumbling pound and a renaissance for fossil fuels will reverse sell-off trend will the invasion of ukraine and europe’s decision to seek alternative supplies shrink russia’s global power irreparably?,0,0,2023-01-07 10:28:00+00:00
356,"rt @rob_kimbell: the continent of europe's #2 economy the united kingdom, #4 russia, #8 turkey, #9 switzerland and #14 norway are all outsi…",0,40,2023-01-07 10:27:52+00:00
357,# american market price is cheap by global standards but triple levels of the past decade 🥚🍲🍐🍳🥚🍤🥕🌽🍌🍉🍒🍈🥑🍇🍓🍐🥨🍎🍳🥚🥨🥩🍖🍗🍍🍑europe’s dependency on russia may open the way for a transatlantic deal on energy and climate policy,0,0,2023-01-07 10:27:34+00:00
358,# treasury yields rise and currencies weaken against dollar 🥙🍑🍳🥚🍤🍖🍗🍊🍇🍓🍬🍫🍿🍩🍪🍒🍈🥑🍳🥚🍤🍒🍊🍯🍞🥐russia resumes partial gas flows to europe through nord stream 1,0,0,2023-01-07 10:27:32+00:00
359,rt @hrw: threats to european civil society organizations don't just come from repressive governments like in russia or turkey. they now als…,0,26,2023-01-07 10:27:02+00:00
360,@steve_hanke russia's news agency has announced they want to take all of eastern europe.  so you're ok with that? you own moscow stocks? you see an opportunity there if all of eastern europe is taken by fascist putin the war criminal. shame.,0,0,2023-01-07 10:26:47+00:00
361,"# plus, californias power grid faces its biggest test yet 🥙🍑🍳🥚🍤🍖🍗🍊🍇🍓🍬🍫🍿🍩🍪🍒🍈🥑🍳🥚🍤🍒🍊🍯🍞🥐russia resumes partial gas flows to europe through nord stream 1",0,0,2023-01-07 10:26:46+00:00
362,rt @imatviyishyn: the prosecutor’s department has already opened 154 cases of conflict-related sexual violence but the real number is “much…,0,18,2023-01-07 10:25:23+00:00
363,putin avoids russia blame game -- for now -- after ukraine attack  ,0,0,2023-01-07 10:24:59+00:00
364,# fears of more iranian supply and weakening economy prompt rethink in riyadh will the invasion of ukraine and europe’s decision to seek alternative supplies shrink russia’s global power irreparably?,0,0,2023-01-07 10:24:55+00:00
365,"@ksorbs remember the time, what we gave america, europe and russia before we gained independence?  our weapons, nuclear missiles, in exchange for the security of our territories. ukraine is not russian. we fight for the life we deserve.",0,0,2023-01-07 10:24:55+00:00
366,putin avoids russia blame game -- for now -- after ukraine attack ,0,0,2023-01-07 10:24:53+00:00
367,@america68655863 @jules31415 @zelenskyyua ukraine is protecting american the most out of all european countries. how is israel countering iran in the middle east or taiwan countering china in asia is any different from ukraine countering russia in europe?,0,0,2023-01-07 10:24:01+00:00
368,"rt @uawarinfo: 
💥the armed forces of ukraine will start mastering the patriot system already this month, - the penta…",0,3,2023-01-07 10:23:30+00:00
369,"""in a ukraine workshop, the quest to build the perfect grenade"" by by thomas gibbons-neff and natalia yermak via nyt new york times ",0,0,2023-01-07 10:23:29+00:00
370,"in a ukraine workshop, the quest to build the perfect grenade ",0,0,2023-01-07 10:23:27+00:00
